1.629,1.629,NoButton,Move,907,426
1.672,1.672,NoButton,Move,907,433
1.689,1.689,NoButton,Move,905,444
1.705,1.705,NoButton,Move,901,457
1.722,1.722,NoButton,Move,885,496
1.739,1.739,NoButton,Move,863,530
1.755,1.755,NoButton,Move,843,555
1.772,1.772,NoButton,Move,817,579
1.789,1.789,NoButton,Move,791,597
1.805,1.805,NoButton,Move,777,604
1.822,1.822,NoButton,Move,770,608
1.839,1.839,NoButton,Move,764,610
1.855,1.855,NoButton,Move,762,611
1.868,1.868,Left,Pressed,762,611
1.889,1.889,NoButton,Move,762,611
1.985,1.985,Left,Released,762,611
5.013,5.013,NoButton,Move,762,612
5.022,5.022,NoButton,Move,763,614
5.039,5.039,NoButton,Move,763,616
5.056,5.056,NoButton,Move,764,619
5.073,5.073,NoButton,Move,764,621
5.089,5.089,NoButton,Move,764,627
5.106,5.106,NoButton,Move,762,632
5.122,5.122,NoButton,Move,751,642
5.139,5.139,NoButton,Move,734,651
5.156,5.156,NoButton,Move,698,664
5.173,5.173,NoButton,Move,654,671
5.19,5.19,NoButton,Move,569,677
5.206,5.206,NoButton,Move,482,677
5.222,5.222,NoButton,Move,389,661
5.239,5.239,NoButton,Move,305,622
5.256,5.256,NoButton,Move,258,583
5.271,5.271,NoButton,Move,213,528
5.29,5.29,NoButton,Move,193,492
5.306,5.306,NoButton,Move,179,451
5.323,5.323,NoButton,Move,178,415
5.34,5.34,NoButton,Move,180,383
5.356,5.356,NoButton,Move,190,366
5.373,5.373,NoButton,Move,196,358
5.578,5.578,NoButton,Move,196,357
5.589,5.589,NoButton,Move,195,353
5.606,5.606,NoButton,Move,186,341
5.623,5.623,NoButton,Move,172,323
5.64,5.64,NoButton,Move,155,299
5.656,5.656,NoButton,Move,142,285
5.673,5.673,NoButton,Move,132,276
5.689,5.689,NoButton,Move,123,269
5.706,5.706,NoButton,Move,119,266
5.722,5.722,NoButton,Move,117,265
5.739,5.739,NoButton,Move,116,265
5.77,5.77,Left,Pressed,116,265
5.869,5.869,Left,Released,116,265
6.089,6.089,NoButton,Move,117,266
6.106,6.106,NoButton,Move,126,269
6.123,6.123,NoButton,Move,139,272
6.139,6.139,NoButton,Move,160,276
6.156,6.156,NoButton,Move,189,279
6.173,6.173,NoButton,Move,239,283
6.189,6.189,NoButton,Move,285,285
6.206,6.206,NoButton,Move,324,285
6.223,6.223,NoButton,Move,369,285
6.239,6.239,NoButton,Move,394,285
6.256,6.256,NoButton,Move,417,284
6.272,6.272,NoButton,Move,427,282
6.289,6.289,NoButton,Move,437,281
6.306,6.306,NoButton,Move,442,281
6.323,6.323,NoButton,Move,445,281
6.339,6.339,NoButton,Move,445,281
6.356,6.356,NoButton,Move,445,281
6.372,6.372,NoButton,Move,445,282
6.422,6.422,NoButton,Move,445,281
6.439,6.439,NoButton,Move,445,280
6.457,6.457,NoButton,Move,445,278
6.472,6.472,NoButton,Move,445,277
6.504,6.504,Left,Pressed,445,277
6.51,6.51,NoButton,Move,445,277
6.599,6.599,Left,Released,445,277
12.914,12.914,NoButton,Move,446,277
12.923,12.923,NoButton,Move,447,278
12.939,12.939,NoButton,Move,453,282
12.956,12.956,NoButton,Move,459,286
12.972,12.972,NoButton,Move,470,294
12.989,12.989,NoButton,Move,481,302
13.006,13.006,NoButton,Move,497,316
13.022,13.022,NoButton,Move,510,330
13.039,13.039,NoButton,Move,523,345
13.056,13.056,NoButton,Move,533,361
13.072,13.072,NoButton,Move,539,373
13.089,13.089,NoButton,Move,546,389
13.106,13.106,NoButton,Move,548,398
13.123,13.123,NoButton,Move,550,406
13.139,13.139,NoButton,Move,550,411
13.156,13.156,NoButton,Move,550,415
13.173,13.173,NoButton,Move,547,418
13.189,13.189,NoButton,Move,543,420
13.206,13.206,NoButton,Move,538,422
13.223,13.223,NoButton,Move,536,423
13.239,13.239,NoButton,Move,534,423
13.256,13.256,NoButton,Move,533,423
13.272,13.272,NoButton,Move,532,423
13.289,13.289,NoButton,Move,532,422
13.306,13.306,NoButton,Move,531,421
13.323,13.323,NoButton,Move,531,420
13.339,13.339,NoButton,Move,531,419
13.356,13.356,NoButton,Move,531,419
13.373,13.373,NoButton,Move,531,418
13.389,13.389,NoButton,Move,531,418
13.406,13.406,NoButton,Move,530,418
13.87,13.87,NoButton,Move,530,418
14.27,14.27,Left,Pressed,530,418
14.402,14.402,Left,Released,530,418
16.147,16.147,NoButton,Move,530,418
16.173,16.173,NoButton,Move,531,418
16.189,16.189,NoButton,Move,531,418
16.206,16.206,NoButton,Move,532,418
16.223,16.223,NoButton,Move,532,418
16.239,16.239,NoButton,Move,533,418
16.256,16.256,NoButton,Move,533,418
16.273,16.273,NoButton,Move,533,418
16.289,16.289,NoButton,Move,534,418
16.31,16.31,NoButton,Move,534,418
16.36,16.36,NoButton,Move,534,418
16.373,16.373,NoButton,Move,534,419
16.389,16.389,NoButton,Move,529,423
16.406,16.406,NoButton,Move,522,428
16.423,16.423,NoButton,Move,512,433
16.439,16.439,NoButton,Move,495,439
16.456,16.456,NoButton,Move,484,441
16.473,16.473,NoButton,Move,463,444
16.489,16.489,NoButton,Move,456,445
16.506,16.506,NoButton,Move,442,446
16.522,16.522,NoButton,Move,435,446
16.54,16.54,NoButton,Move,432,446
16.556,16.556,NoButton,Move,431,446
16.569,16.569,Left,Pressed,431,446
16.589,16.589,NoButton,Move,431,446
16.652,16.652,Left,Released,431,446
16.922,16.922,NoButton,Move,431,447
16.93,16.93,NoButton,Move,431,449
16.939,16.939,NoButton,Move,431,450
16.955,16.955,NoButton,Move,432,454
16.972,16.972,NoButton,Move,433,457
16.989,16.989,NoButton,Move,434,458
17.006,17.006,NoButton,Move,434,459
17.022,17.022,NoButton,Move,434,459
17.069,17.069,Left,Pressed,434,459
17.169,17.169,Left,Released,434,459
17.923,17.923,NoButton,Move,436,459
17.939,17.939,NoButton,Move,439,459
17.957,17.957,NoButton,Move,466,459
17.972,17.972,NoButton,Move,513,459
17.989,17.989,NoButton,Move,572,459
18.006,18.006,NoButton,Move,666,462
18.022,18.022,NoButton,Move,720,474
18.039,18.039,NoButton,Move,768,489
18.056,18.056,NoButton,Move,800,499
18.072,18.072,NoButton,Move,817,506
18.089,18.089,NoButton,Move,828,510
18.107,18.107,NoButton,Move,832,512
18.123,18.123,NoButton,Move,833,513
18.139,18.139,NoButton,Move,831,514
18.156,18.156,NoButton,Move,825,514
18.173,18.173,NoButton,Move,814,514
18.189,18.189,NoButton,Move,800,513
18.206,18.206,NoButton,Move,790,510
18.223,18.223,NoButton,Move,781,508
18.239,18.239,NoButton,Move,776,507
18.256,18.256,NoButton,Move,773,506
18.273,18.273,NoButton,Move,772,506
18.289,18.289,NoButton,Move,772,506
18.306,18.306,NoButton,Move,771,506
18.322,18.322,NoButton,Move,771,506
18.343,18.343,NoButton,Move,770,506
18.356,18.356,NoButton,Move,770,506
18.378,18.378,NoButton,Move,770,507
18.652,18.652,NoButton,Move,770,507
18.673,18.673,NoButton,Move,773,507
18.689,18.689,NoButton,Move,776,507
18.706,18.706,NoButton,Move,781,507
18.722,18.722,NoButton,Move,787,508
18.739,18.739,NoButton,Move,791,508
18.756,18.756,NoButton,Move,796,509
18.773,18.773,NoButton,Move,799,510
18.789,18.789,NoButton,Move,801,510
18.806,18.806,NoButton,Move,802,510
18.822,18.822,NoButton,Move,803,510
18.852,18.852,Left,Pressed,803,510
18.918,18.918,Left,Released,803,510
19.019,19.019,Left,Pressed,803,510
19.086,19.086,Left,Released,803,510
19.375,19.375,NoButton,Move,803,510
19.385,19.385,NoButton,Move,817,510
19.389,19.389,NoButton,Move,832,509
19.406,19.406,NoButton,Move,863,502
19.423,19.423,NoButton,Move,907,492
19.439,19.439,NoButton,Move,961,480
19.456,19.456,NoButton,Move,996,473
19.473,19.473,NoButton,Move,1036,463
19.489,19.489,NoButton,Move,1056,458
19.506,19.506,NoButton,Move,1076,452
19.523,19.523,NoButton,Move,1088,446
19.539,19.539,NoButton,Move,1093,443
19.556,19.556,NoButton,Move,1098,438
19.573,19.573,NoButton,Move,1101,435
19.589,19.589,NoButton,Move,1102,431
19.606,19.606,NoButton,Move,1103,429
19.623,19.623,NoButton,Move,1104,428
19.639,19.639,NoButton,Move,1105,427
19.656,19.656,NoButton,Move,1105,427
19.67,19.67,Left,Pressed,1105,427
19.689,19.689,NoButton,Move,1105,427
19.752,19.752,Left,Released,1105,427
19.856,19.856,NoButton,Move,1105,426
19.873,19.873,NoButton,Move,1105,425
19.89,19.89,NoButton,Move,1105,424
19.906,19.906,NoButton,Move,1105,423
19.923,19.923,NoButton,Move,1105,421
19.939,19.939,NoButton,Move,1105,419
19.956,19.956,NoButton,Move,1105,418
19.974,19.974,NoButton,Move,1105,418
19.989,19.989,NoButton,Move,1105,418
20.019,20.019,Left,Pressed,1105,418
20.102,20.102,Left,Released,1105,418
21.332,21.332,NoButton,Move,1105,418
21.356,21.356,NoButton,Move,1105,419
21.373,21.373,NoButton,Move,1105,419
21.389,21.389,NoButton,Move,1105,420
21.406,21.406,NoButton,Move,1105,422
21.423,21.423,NoButton,Move,1105,424
21.439,21.439,NoButton,Move,1104,426
21.456,21.456,NoButton,Move,1104,428
21.472,21.472,NoButton,Move,1102,430
21.489,21.489,NoButton,Move,1101,432
21.506,21.506,NoButton,Move,1100,435
21.523,21.523,NoButton,Move,1098,436
21.539,21.539,NoButton,Move,1097,438
21.556,21.556,NoButton,Move,1096,439
21.573,21.573,NoButton,Move,1095,440
21.589,21.589,NoButton,Move,1094,441
21.606,21.606,NoButton,Move,1093,442
21.623,21.623,NoButton,Move,1092,443
21.639,21.639,NoButton,Move,1091,443
21.656,21.656,NoButton,Move,1091,444
21.672,21.672,NoButton,Move,1090,444
21.689,21.689,NoButton,Move,1090,444
21.706,21.706,NoButton,Move,1090,444
21.722,21.722,NoButton,Move,1090,445
21.739,21.739,NoButton,Move,1089,445
21.804,21.804,NoButton,Move,1089,445
22.427,22.427,NoButton,Move,1089,445
22.439,22.439,NoButton,Move,1088,446
22.457,22.457,NoButton,Move,1084,450
22.473,22.473,NoButton,Move,1074,457
22.489,22.489,NoButton,Move,1058,467
22.506,22.506,NoButton,Move,1034,479
22.523,22.523,NoButton,Move,1003,491
22.54,22.54,NoButton,Move,950,504
