1201.0294933319092,1201.0294933319092,NoButton,Move,529.92578125,488.30078125
1201.035833120346,1201.035833120346,NoButton,Move,528.81640625,486.8203125
1201.0421471595764,1201.0421471595764,NoButton,Move,528.52734375,486.24609375
1201.0484521389008,1201.0484521389008,NoButton,Move,527.953125,485.671875
1201.0547680854797,1201.0547680854797,NoButton,Move,527.69140625,485.41015625
1201.0610702037811,1201.0610702037811,NoButton,Move,527.69140625,485.1484375
1201.067378282547,1201.067378282547,NoButton,Move,527.4453125,485.1484375
1201.0736901760101,1201.0736901760101,NoButton,Move,527.4453125,484.90234375
1201.0799942016602,1201.0799942016602,NoButton,Move,527.18359375,484.90234375
1201.086303949356,1201.086303949356,NoButton,Move,527.18359375,484.65625
1201.0926542282104,1201.0926542282104,Left,Pressed,527.18359375,484.65625
1201.098952293396,1201.098952293396,NoButton,Move,527.18359375,484.53515625
1201.1305100917816,1201.1305100917816,Left,Released,527.18359375,484.53515625
1204.2632613182068,1204.2632613182068,NoButton,Move,525.796875,484.0703125
1204.2719101905823,1204.2719101905823,NoButton,Move,522.4296875,480.703125
1204.2796022891998,1204.2796022891998,NoButton,Move,518.8671875,476.6328125
1204.287923336029,1204.287923336029,NoButton,Move,508.2421875,462.73828125
1204.2965502738953,1204.2965502738953,NoButton,Move,499.25390625,447.2109375
1204.3046231269836,1204.3046231269836,NoButton,Move,489.64453125,428.86328125
1204.3126511573792,1204.3126511573792,NoButton,Move,479.4140625,407.47265625
1204.320974111557,1204.320974111557,NoButton,Move,475.18359375,396.19921875
1204.3287851810455,1204.3287851810455,NoButton,Move,468.41796875,378.4453125
1204.3372333049774,1204.3372333049774,NoButton,Move,466.16015625,371.671875
1204.3451511859894,1204.3451511859894,NoButton,Move,464.80078125,368.046875
1204.353615283966,1204.353615283966,NoButton,Move,461.6953125,359.359375
1204.3613781929016,1204.3613781929016,NoButton,Move,460.16796875,354.2734375
1204.3696761131287,1204.3696761131287,NoButton,Move,458.80859375,350.6484375
1204.3778443336487,1204.3778443336487,NoButton,Move,458.06640625,348.80078125
1204.3863322734833,1204.3863322734833,NoButton,Move,457.72265625,347.43359375
1204.3944582939148,1204.3944582939148,NoButton,Move,457.72265625,346.859375
1204.4029731750488,1204.4029731750488,NoButton,Move,457.72265625,346.59765625
1204.4109890460968,1204.4109890460968,NoButton,Move,457.4609375,346.3359375
1204.4272632598877,1204.4272632598877,NoButton,Move,457.4609375,345.81640625
1204.4354140758514,1204.4354140758514,NoButton,Move,457.4609375,345.2421875
1204.4437692165375,1204.4437692165375,NoButton,Move,457.14453125,344.30078125
1204.4518201351166,1204.4518201351166,NoButton,Move,457.14453125,342.453125
1204.4602632522583,1204.4602632522583,NoButton,Move,456.828125,341.51171875
1204.4681494235992,1204.4681494235992,NoButton,Move,456.40234375,338.53515625
1204.4767951965332,1204.4767951965332,NoButton,Move,456.40234375,337.16796875
1204.4845480918884,1204.4845480918884,NoButton,Move,455.94921875,333.54296875
1204.4928131103516,1204.4928131103516,NoButton,Move,455.5234375,330.56640625
1204.5007672309875,1204.5007672309875,NoButton,Move,455.1796875,329.19921875
1204.518895149231,1204.518895149231,NoButton,Move,454.75390625,326.22265625
1204.5189852714539,1204.5189852714539,NoButton,Move,454.35546875,323.83984375
1204.5254361629486,1204.5254361629486,NoButton,Move,453.87109375,319.51171875
1204.5332820415497,1204.5332820415497,NoButton,Move,453.01953125,316.53515625
1204.5417711734772,1204.5417711734772,NoButton,Move,452.62109375,314.15234375
1204.5498132705688,1204.5498132705688,NoButton,Move,451.9375,312.78515625
1204.5581953525543,1204.5581953525543,NoButton,Move,451.25390625,311.41796875
1204.5661871433258,1204.5661871433258,NoButton,Move,450.5703125,310.05078125
1204.5746359825134,1204.5746359825134,NoButton,Move,450.2265625,308.68359375
1204.582973241806,1204.582973241806,NoButton,Move,449.65234375,308.109375
1204.5912370681763,1204.5912370681763,NoButton,Move,449.36328125,307.53515625
1204.5992631912231,1204.5992631912231,NoButton,Move,449.1015625,307.2734375
1204.6073143482208,1204.6073143482208,NoButton,Move,449.1015625,307.01171875
1204.6418602466583,1204.6418602466583,Left,Pressed,449.1015625,307.01171875
1204.7476091384888,1204.7476091384888,Left,Released,449.1015625,307.01171875
1204.8073163032532,1204.8073163032532,Left,Pressed,449.1015625,307.01171875
1204.8908042907715,1204.8908042907715,Left,Released,449.1015625,307.01171875
1206.7196571826935,1206.7196571826935,NoButton,Move,447.94140625,310.2578125
1206.727465391159,1206.727465391159,NoButton,Move,446.64453125,319.98046875
1206.7357821464539,1206.7357821464539,NoButton,Move,445.17578125,333.16796875
1206.7440960407257,1206.7440960407257,NoButton,Move,444.46875,345.14453125
1206.7520461082458,1206.7520461082458,NoButton,Move,444.46875,355.96484375
1206.7607531547546,1206.7607531547546,NoButton,Move,443.76171875,367.94140625
1206.7685761451721,1206.7685761451721,NoButton,Move,443.76171875,378.76171875
1206.776436328888,1206.776436328888,NoButton,Move,443.76171875,389.58203125
1206.7842831611633,1206.7842831611633,NoButton,Move,443.76171875,411.22265625
1206.7926683425903,1206.7926683425903,NoButton,Move,443.76171875,431.3125
1206.8009142875671,1206.8009142875671,NoButton,Move,443.76171875,439.99609375
1206.809049129486,1206.809049129486,NoButton,Move,444.51953125,454.44921875
1206.8172430992126,1206.8172430992126,NoButton,Move,445.22265625,466.42578125
1206.8257143497467,1206.8257143497467,NoButton,Move,445.8984375,477.24609375
1206.8336861133575,1206.8336861133575,NoButton,Move,446.48828125,484.9453125
1206.842029094696,1206.842029094696,NoButton,Move,446.48828125,487.32421875
1206.8501431941986,1206.8501431941986,NoButton,Move,447.1328125,497.046875
1206.8583900928497,1206.8583900928497,NoButton,Move,447.1328125,498.890625
1206.8661963939667,1206.8661963939667,NoButton,Move,447.1328125,505.66015625
1206.8744790554047,1206.8744790554047,NoButton,Move,447.1328125,508.6328125
1206.882690191269,1206.882690191269,NoButton,Move,447.1328125,511.60546875
1206.8928971290588,1206.8928971290588,NoButton,Move,447.1328125,512.96484375
1206.9017691612244,1206.9017691612244,NoButton,Move,447.1328125,515.34375
1206.9081201553345,1206.9081201553345,NoButton,Move,447.1328125,517.72265625
1206.9157252311707,1206.9157252311707,NoButton,Move,447.1328125,519.56640625
1206.9244379997253,1206.9244379997253,NoButton,Move,447.1328125,521.40625
1206.931794166565,1206.931794166565,NoButton,Move,447.1328125,522.76953125
1206.9402990341187,1206.9402990341187,NoButton,Move,447.1328125,524.1328125
1206.948655128479,1206.948655128479,NoButton,Move,447.1328125,524.703125
1206.956386089325,1206.956386089325,NoButton,Move,447.1328125,525.640625
1206.9648423194885,1206.9648423194885,NoButton,Move,447.1328125,526.2109375
1206.972974061966,1206.972974061966,NoButton,Move,447.1328125,526.46875
1206.9811911582947,1206.9811911582947,NoButton,Move,447.1328125,526.7265625
1206.989473104477,1206.989473104477,NoButton,Move,447.1328125,526.984375
1206.9979944229126,1206.9979944229126,NoButton,Move,447.1328125,527.2421875
1207.0573632717133,1207.0573632717133,Left,Pressed,447.1328125,527.2421875
1207.1740701198578,1207.1740701198578,Left,Released,447.1328125,527.2421875
1217.5534672737122,1217.5534672737122,NoButton,Move,447.58984375,527.2421875
1217.5607993602753,1217.5607993602753,NoButton,Move,453.48828125,527.2421875
1217.5690779685974,1217.5690779685974,NoButton,Move,464.30859375,527.2421875
1217.5774462223053,1217.5774462223053,NoButton,Move,476.28515625,526.53515625
1217.5855040550232,1217.5855040550232,NoButton,Move,492.0625,524.16796875
1217.5938231945038,1217.5938231945038,NoButton,Move,510.62890625,521.6328125
1217.602067232132,1217.602067232132,NoButton,Move,529.22265625,519.94140625
1217.6106791496277,1217.6106791496277,NoButton,Move,571.47265625,517.5234375
1217.6183831691742,1217.6183831691742,NoButton,Move,593.11328125,516.62109375
1217.626361131668,1217.626361131668,NoButton,Move,637.83984375,515.375
1217.6343920230865,1217.6343920230865,NoButton,Move,680.32421875,515.375
1217.6427383422852,1217.6427383422852,NoButton,Move,720.62890625,515.375
1217.6511511802673,1217.6511511802673,NoButton,Move,736.40625,516.16015625
1217.659274339676,1217.659274339676,NoButton,Move,766.66015625,521.375
1217.6673610210419,1217.6673610210419,NoButton,Move,789.91015625,526.953125
1226.846253156662,1226.846253156662,NoButton,Move,790.83203125,527.875
1226.8540270328522,1226.8540270328522,NoButton,Move,797.58984375,536.66015625
1226.8624320030212,1226.8624320030212,NoButton,Move,806.71875,548.0703125
1226.8702640533447,1226.8702640533447,NoButton,Move,818.15625,561.140625
1226.8782923221588,1226.8782923221588,NoButton,Move,844.234375,591.9609375
1226.8870604038239,1226.8870604038239,NoButton,Move,876.0078125,627.546875
1226.895423412323,1226.895423412323,NoButton,Move,910.5390625,667.390625
1226.9031972885132,1226.9031972885132,NoButton,Move,947.94140625,710.3359375
1226.9110572338104,1226.9110572338104,NoButton,Move,981.7265625,748.0234375
1226.9190881252289,1226.9190881252289,NoButton,Move,996.15234375,765.15625
1226.9275331497192,1226.9275331497192,NoButton,Move,1007.58984375,778.2265625
1226.9356253147125,1226.9356253147125,NoButton,Move,1030.69140625,804.625
1226.9436552524567,1226.9436552524567,NoButton,Move,1037.453125,813.41796875
1226.9516463279724,1226.9516463279724,NoButton,Move,1049.6796875,830.01171875
1226.9598841667175,1226.9598841667175,NoButton,Move,1057.00390625,841.73046875
1226.9683022499084,1226.9683022499084,NoButton,Move,1060.72265625,849.79296875
1246.6295001506805,1246.6295001506805,NoButton,Move,1060.72265625,849.1015625
1246.6295552253723,1246.6295552253723,NoButton,Move,1059.01953125,846.55078125
1246.6295993328094,1246.6295993328094,NoButton,Move,1055.65234375,843.18359375
1246.6314029693604,1246.6314029693604,NoButton,Move,1051.89453125,838.35546875
1246.6398372650146,1246.6398372650146,NoButton,Move,1047.37890625,832.7109375
1246.647957086563,1246.647957086563,NoButton,Move,1037.48828125,821.296875
1246.6559810638428,1246.6559810638428,NoButton,Move,1024.80859375,806.92578125
1246.6642050743103,1246.6642050743103,NoButton,Move,1008.515625,787.7578125
1246.6723473072052,1246.6723473072052,NoButton,Move,989.23046875,766.44140625
1246.6806972026825,1246.6806972026825,NoButton,Move,968.36328125,743.48828125
1246.688933134079,1246.688933134079,NoButton,Move,945.2578125,717.0859375
1246.696801185608,1246.696801185608,NoButton,Move,922.75,693.5078125
1246.7051529884338,1246.7051529884338,NoButton,Move,912.859375,682.85546875
1246.7134063243866,1246.7134063243866,NoButton,Move,894.6484375,664.64453125
1246.7216103076935,1246.7216103076935,NoButton,Move,876.4375,647.39453125
1246.729756116867,1246.729756116867,NoButton,Move,862.91015625,633.8671875
1246.738004207611,1246.738004207611,NoButton,Move,858.08203125,630.109375
1246.7460269927979,1246.7460269927979,NoButton,Move,848.921875,622.35546875
1246.7542493343353,1246.7542493343353,NoButton,Move,841.140625,616.51953125
1258.0364310741425,1258.0364310741425,NoButton,Move,841.37109375,620.90234375
1258.0440151691437,1258.0440151691437,NoButton,Move,842.89453125,625.984375
1258.052315235138,1258.052315235138,NoButton,Move,844.25,629.60546875
1258.0604910850525,1258.0604910850525,NoButton,Move,845.15234375,633.2265625
1258.068629026413,1258.068629026413,NoButton,Move,846.33984375,635.60546875
1258.0770511627197,1258.0770511627197,NoButton,Move,847.1328125,637.984375
1258.0848121643066,1258.0848121643066,NoButton,Move,847.87109375,639.828125
1258.093173980713,1258.093173980713,NoButton,Move,848.2109375,641.19140625
1258.1013622283936,1258.1013622283936,NoButton,Move,848.49609375,641.76171875
1258.1095662117004,1258.1095662117004,NoButton,Move,848.78125,642.33203125
1258.117621421814,1258.117621421814,NoButton,Move,849.0390625,642.58984375
1258.1260023117065,1258.1260023117065,NoButton,Move,849.0390625,643.953125
1258.1340732574463,1258.1340732574463,NoButton,Move,849.0390625,644.5234375
1258.142290353775,1258.142290353775,NoButton,Move,846.65625,644.91796875
1258.1506311893463,1258.1506311893463,NoButton,Move,841.5703125,644.91796875
1258.1585652828217,1258.1585652828217,NoButton,Move,829.58984375,644.91796875
1258.1668810844421,1258.1668810844421,NoButton,Move,816.3984375,640.51953125
