2.05,2.05,NoButton,Move,905,427
4.284,4.284,NoButton,Move,903,427
4.302,4.302,NoButton,Move,895,430
4.317,4.317,NoButton,Move,869,437
4.334,4.334,NoButton,Move,823,444
4.351,4.351,NoButton,Move,731,445
4.368,4.368,NoButton,Move,640,440
4.385,4.385,NoButton,Move,578,428
4.401,4.401,NoButton,Move,528,418
4.417,4.417,NoButton,Move,482,410
4.701,4.701,NoButton,Move,479,410
4.718,4.718,NoButton,Move,477,411
4.735,4.735,NoButton,Move,475,412
4.752,4.752,NoButton,Move,473,413
4.767,4.767,NoButton,Move,472,413
4.784,4.784,NoButton,Move,472,413
4.802,4.802,NoButton,Move,472,413
4.818,4.818,NoButton,Move,471,413
5.283,5.283,NoButton,Move,471,413
8.493,8.493,NoButton,Move,472,413
8.518,8.518,NoButton,Move,479,414
8.535,8.535,NoButton,Move,481,415
8.552,8.552,NoButton,Move,482,416
8.568,8.568,NoButton,Move,483,416
8.585,8.585,NoButton,Move,483,417
8.602,8.602,NoButton,Move,483,417
8.619,8.619,NoButton,Move,471,418
8.635,8.635,NoButton,Move,418,418
8.651,8.651,NoButton,Move,337,414
8.668,8.668,NoButton,Move,223,400
8.684,8.684,NoButton,Move,164,391
8.702,8.702,NoButton,Move,41,368
8.718,8.718,NoButton,Move,0,358
8.735,8.735,NoButton,Move,0,354
8.751,8.751,NoButton,Move,0,352
8.934,8.934,NoButton,Move,1,351
8.942,8.942,NoButton,Move,5,349
8.953,8.953,NoButton,Move,10,346
8.968,8.968,NoButton,Move,21,341
8.985,8.985,NoButton,Move,33,335
9.001,9.001,NoButton,Move,55,325
9.018,9.018,NoButton,Move,69,318
9.035,9.035,NoButton,Move,84,309
9.052,9.052,NoButton,Move,91,304
9.068,9.068,NoButton,Move,97,298
9.084,9.084,NoButton,Move,101,294
9.1,9.1,NoButton,Move,102,291
9.118,9.118,NoButton,Move,103,288
9.135,9.135,NoButton,Move,103,287
9.152,9.152,NoButton,Move,103,285
9.168,9.168,NoButton,Move,103,284
9.185,9.185,NoButton,Move,103,284
9.201,9.201,NoButton,Move,103,283
9.252,9.252,NoButton,Move,103,283
9.542,9.542,NoButton,Move,102,283
9.585,9.585,NoButton,Move,102,283
9.602,9.602,NoButton,Move,102,284
9.618,9.618,NoButton,Move,101,284
9.635,9.635,NoButton,Move,101,284
9.699,9.699,Left,Pressed,101,284
9.764,9.764,Left,Released,101,284
10.287,10.287,NoButton,Move,101,285
10.302,10.302,NoButton,Move,101,286
10.317,10.317,NoButton,Move,101,287
10.334,10.334,NoButton,Move,102,289
10.351,10.351,NoButton,Move,103,291
10.367,10.367,NoButton,Move,103,294
10.385,10.385,NoButton,Move,104,297
10.401,10.401,NoButton,Move,104,300
10.419,10.419,NoButton,Move,104,302
10.434,10.434,NoButton,Move,105,303
10.451,10.451,NoButton,Move,105,304
10.469,10.469,NoButton,Move,105,305
10.485,10.485,NoButton,Move,105,305
10.5,10.5,NoButton,Move,106,306
10.517,10.517,NoButton,Move,106,306
10.535,10.535,NoButton,Move,106,306
10.548,10.548,Left,Pressed,106,306
10.648,10.648,Left,Released,106,306
10.926,10.926,NoButton,Move,107,306
10.935,10.935,NoButton,Move,110,306
10.952,10.952,NoButton,Move,126,306
10.968,10.968,NoButton,Move,159,306
10.986,10.986,NoButton,Move,214,306
11.003,11.003,NoButton,Move,283,306
11.019,11.019,NoButton,Move,317,309
11.035,11.035,NoButton,Move,364,312
11.051,11.051,NoButton,Move,420,319
11.068,11.068,NoButton,Move,425,320
11.491,11.491,NoButton,Move,427,321
11.501,11.501,NoButton,Move,433,325
11.518,11.518,NoButton,Move,444,334
11.535,11.535,NoButton,Move,456,344
11.551,11.551,NoButton,Move,468,353
11.568,11.568,NoButton,Move,493,371
11.584,11.584,NoButton,Move,509,383
11.602,11.602,NoButton,Move,526,395
11.618,11.618,NoButton,Move,532,400
12.375,12.375,NoButton,Move,532,400
12.402,12.402,NoButton,Move,530,404
12.419,12.419,NoButton,Move,526,409
12.434,12.434,NoButton,Move,522,412
12.451,12.451,NoButton,Move,517,416
12.469,12.469,NoButton,Move,512,419
12.485,12.485,NoButton,Move,508,422
12.501,12.501,NoButton,Move,504,424
12.519,12.519,NoButton,Move,500,425
12.535,12.535,NoButton,Move,497,426
12.551,12.551,NoButton,Move,491,427
12.568,12.568,NoButton,Move,486,428
12.585,12.585,NoButton,Move,483,429
12.604,12.604,NoButton,Move,471,435
12.618,12.618,NoButton,Move,464,438
12.635,12.635,NoButton,Move,453,447
12.651,12.651,NoButton,Move,433,474
12.668,12.668,NoButton,Move,421,495
12.685,12.685,NoButton,Move,414,507
12.701,12.701,NoButton,Move,409,515
12.717,12.717,NoButton,Move,407,519
12.735,12.735,NoButton,Move,404,523
12.989,12.989,NoButton,Move,404,522
13.002,13.002,NoButton,Move,404,521
13.018,13.018,NoButton,Move,404,517
13.035,13.035,NoButton,Move,404,515
13.052,13.052,NoButton,Move,404,508
13.067,13.067,NoButton,Move,404,503
13.084,13.084,NoButton,Move,404,500
13.101,13.101,NoButton,Move,404,498
13.118,13.118,NoButton,Move,404,497
13.131,13.131,Left,Pressed,404,497
13.151,13.151,NoButton,Move,404,497
13.263,13.263,Left,Released,404,497
